FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,geometry,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-314e,1009,185917,2019-10-23,,,,,,,10030366,90001,1,AT92301,23030011,10022433,,23,8012,76,,76.0,25572586,d,definitiv,2019-10-23,10,Parz.,336.79998779,-587.43,335056.82,I, ,Normal,Gsellhofergasse 7 Parz. 76,, Parz. 76,Parz. 76,7,7 Parz. 76,Gsellhofergasse,236463333,10308765,10001609,,,,7,,7.0,2.0,1230,1658,1658,,POINT (48.1539532402567 16.32424335430233),1658001009,1.0,G  ,,,,,AT92301,0,1,23,25013881,2008-12-10,0, ,343.1,-534.36,335206.48,
ADRESSENOGD.fid-705841fe_17da473f28d_-7432,1509,62492,2007-07-24,,,,,,,10029120,90001,1,AT91901,19018003,10018589,,19,8012,4,,4.0,25601370,d,definitiv,2008-12-10,6,Haus,8.96000004,1710.08,346780.45,H, ,Normal,Frimmelgasse 23(HAUS 4),, Haus 4,Haus 4,23,23(HAUS 4),Frimmelgasse,236377062,10147259,10001290,,,,23,,23.0,2.0,1190,1333,1333,,POINT (48.25938546961555 16.35516149993851),1333001509,1.0,G  ,,,,,AT91901,0,1,19,25023958,2008-12-10,0, ,357.69,1704.25,346795.77,
ADRESSENOGD.fid-705841fe_17da473f28d_-727b,4008,59274,2007-07-24,,,,,,,10031247,90001,1,AT91901,19051007,10018741,,19,8012,,,,25527146,d,definitiv,2008-12-10,0, ,1.92999995,1330.04,345844.23,H, ,Normal,Haubenbiglstraße 14,, ,,14,14,Haubenbiglstraße,236390358,10142548,10001784,,,,14,,14.0,2.0,1190,1835,1835,,POINT (48.25096663979062 16.35004089007031),1835004008,2.0,G  ,,,,,AT91901,0,1,19,25031745,2008-12-10,0, ,4.24,1347.55,345812.66,
ADRESSENOGD.fid--6deaaebc_17da472a163_408d,2009,39657,2007-07-24,,,,,,,10034104,90001,1,AT91401,14050006,10016342,,14,8012,,,,25559402,d,definitiv,2008-12-10,0, ,273.29998779,-3410.4,340631.57,H, ,Normal,Kiesgasse 17,, ,,17,17,Kiesgasse,236605427,10113325,10002392,,,,17,,17.0,2.0,1140,2452,2452,,POINT (48.20407822158292 16.28625336364173),2452002009,1.0,G  ,,,,,AT91401,0,1,14,25098095,2008-12-10,0, ,273.65,-3398.92,340631.94,
ADRESSENOGD.fid-705841fe_17da474b376_c17,2009,227989,2009-04-20,,,,,,,10039185,90001,1,AT92201,22240024,10021839,,22,8012,42,,42.0,25693339,d,definitiv,2009-04-17,10,Parz.,341.29998779,11595.41,341291.81,H, ,Normal,Plattensteinergasse 43 Parz. 42,, Parz. 42,Parz. 42,43,43 Parz. 42,Plattensteinergasse,236612699,10478240,10003625,,,,43,,43.0,2.0,1220,3705,3705,,POINT (48.20992624103489 16.4881491892986),3705002009,,G  ,,,,,AT92201,0,1,22,25693445,2014-02-12,0, ,341.3,11513.21,341211.93,
ADRESSENOGD.fid--6deaaebc_17da472a163_-2298,1009,251458,2020-07-24,,,,,,,10032309,90001,1,AT91301,13100010,10015983,,13,8012,102,,102.0,25779463,d,definitiv,2020-07-24,10,Parz.,344.10998535,-7173.96,339668.95,H, ,Normal,Hofjagdstraße 1 Parz. 102,, Parz. 102,Parz. 102,1,1 Parz. 102,Hofjagdstraße,236511512,25779464,10001980,,,,1,,1.0,2.0,1130,2035,10301,,POINT (48.19538807529577 16.23563782129943),10301001009,,G  ,,,,,AT91301,0,1,13,25729390,2013-07-09,0, ,344.11,-6830.13,340253.52,
ADRESSENOGD.fid-705841fe_17da473f28d_250b,209,145269,2007-07-24,,,,,,,10023295,90001,1,AT92101,21040003,10019608,,21,8012,12,,12.0,25532612,d,definitiv,2008-12-10,10,Parz.,82.12999725,8273.3,349324.53,I, ,Normal,Achengasse 4/PARZ. 12,, Parz. 12,Parz. 12,4,4/PARZ. 12,Achengasse,236547032,10257212,10000011,,,,4,,4.0,2.0,1210,12,12,,POINT (48.28221604697647 16.44360190155871),12000209,2.0,G  ,,,,,AT92101,0,1,21,25083184,2008-12-10,0, ,315.28,8291.49,349639.27,
ADRESSENOGD.fid-705841fe_17da473f28d_2e0,1019,97565,2019-06-28,,,,,,,18990949,90001,1,AT92101,21221002,10020360,,21,8012,,,,25520997,d,definitiv,2008-12-10,0, ,59.09999847,4558.73,346441.76,H, ,Normal,Grabmayrgasse 8,, ,,8,8,Grabmayrgasse,236491185,10195531,10001519,,,,8,,8.0,2.0,1210,1564,1564,,POINT (48.25632683424138 16.39352329863301),1564001019,2.0,G  ,,,,,AT92101,0,1,21,25018973,2019-06-28,0, ,58.16,4559.57,346449.28,
ADRESSENOGD.fid-705841fe_17da474b376_-3e54,8009,218510,2010-08-12,,,,,,,10045626,90001,1,AT92201,22040081,10020900,,22,8012,47,,47.0,25630375,d,definitiv,2010-08-12,10,Parz.,75.55999756,14558.47,342471.47,I, ,Normal,Wehrbrücklstraße 43 Parz. 47,, Parz. 47,Parz. 47,43,43 Parz. 47,Wehrbrücklstraße,236525261,10425328,10005091,,,,43,,43.0,2.0,1220,5196,5196,,POINT (48.22047550436339 16.5280562100455),5196008009,1.0,G  ,,,,,AT92201,0,1,22,25042196,2010-08-11,0, ,75.56,14649.62,342460.08,
ADRESSENOGD.fid--6deaaebc_17da467791b_262c,19009,17642,2017-01-18,,,,,,,10044521,90001,1,AT91001,10102003,10013893,,10,8012,5,,5.0,25567176,d,definitiv,2017-01-18,2,/,76.76000214,2423.12,336875.01,H, ,Normal,Troststraße 68-70/5,,/5,/5,68-70,68-70/5,Troststraße,236515304,10080598,10004861,,70.0,70,68,,68.0,2.0,1100,4962,4962,,POINT (48.17030179373737 16.36471499663666),4962019009,2.0,G  ,212851.0,,,,AT91001,0,1,10,25050798,2008-12-10,1,-,346.92,2447.73,336845.37,
ADRESSENOGD.fid--6deaaebc_17da472a163_-1e6,2009,39694,2007-07-24,,,,,,,10034447,90001,1,AT91401,14050025,10016359,,14,8012,,,,25526860,d,definitiv,2008-12-10,0, ,356.95001221,-3311.87,340606.64,H, ,Normal,Köppelweg 36,, ,,36,36,Köppelweg,236384582,10113364,10002495,,,,36,,36.0,2.0,1140,2558,2558,,POINT (48.2038545879706 16.28757913419735),2558002009,2.0,G  ,,,,,AT91401,0,1,14,25050864,2008-12-10,0, ,89.46,-3310.47,340601.44,
ADRESSENOGD.fid-705841fe_17da473f28d_-64e0,2019,138022,2015-10-02,,,,,,,10040236,90001,0,AT91901,19101014,10019027,,19,8012,14,,14.0,25544808,d,definitiv,2015-10-02,10,Parz.,343.35998535,-2125.13,345711.84,H, ,Normal,Reumannstraße 14,, Parz. 14,Parz. 14,14,14,Reumannstraße,236463744,10246090,10003853,,,,14,,14.0,2.0,1190,3934,3934,,POINT (48.24977222283417 16.30351554851338),3934002019,2.0,K  ,,,,,AT91901,0,1,19,25075306,2008-12-10,0, ,343.36,-2131.2,345700.42,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-4c7c,2009,174702,2007-07-24,,,,,,,10047527,90001,1,AT92301,23181016,10023222,BETRIEB,23,8012,,,,25615095,d,definitiv,2008-12-10,0, ,65.91000366,1737.42,333724.79,H, ,Normal,Gorskistraße 15(BETRIEB),, BETRIEB,BETRIEB,15,15(BETRIEB),Gorskistraße,236370136,10293377,10005799,,,,15,,15.0,2.0,1230,5961,5961,,POINT (48.14197283901568 16.35548543436662),5961002009,1.0,G  ,,,,,AT92301,0,1,23,25044328,2008-12-10,0, ,67.19,1730.58,333729.44,
ADRESSENOGD.fid--6deaaebc_17da467791b_68c5,2009,36687,2007-07-24,,,,,,,10025800,90001,1,AT91101,11037002,10014571,,11,8012,2,,2.0,25628429,d,definitiv,2008-12-10,2,/,33.16999817,6252.94,336964.81,H, ,Normal,Braunhubergasse 12/2,,/2,/2,12,12/2,Braunhubergasse,236460975,10108748,10000550,,,,12,,12.0,2.0,1110,566,566,,POINT (48.17108505484264 16.41620630400065),566002009,2.0,G  ,204991.0,,,,AT91101,0,1,11,25011575,2008-12-10,0, ,33.29,6273.87,336945.5,
ADRESSENOGD.fid-705841fe_17da474b376_-2168,7009,75006,2007-07-24,,,,,,,10034553,90001,1,AT92201,22190011,10021670,,22,8012,1,,1.0,25571435,d,definitiv,2008-12-10,2,/,330.6000061,9240.26,343026.46,H, ,Normal,Konstanziagasse 44/1,,/1,/1,44,44/1,Konstanziagasse,236530058,10166291,10002531,,,,44,,44.0,2.0,1220,2597,2597,,POINT (48.22556378428158 16.45649754680467),2597007009,2.0,G  ,208763.0,,,,AT92201,0,1,22,25044346,2008-12-10,0, ,59.31,9190.45,343017.55,
ADRESSENOGD.fid-705841fe_17da459ca88_7c07,9009,55334,2007-07-24,,,,,,,10045692,90001,1,AT91801,18012004,10018168,,18,8012,,,,25570375,d,definitiv,2008-12-10,0, ,68.69000244,844.02,343672.4,H, ,Normal,Weimarer Straße 64,, ,,64,64,Weimarer Straße,236511068,10136758,10005104,,,,64,,64.0,2.0,1180,5210,5210,,POINT (48.23143561313963 16.34349351123467),5210009009,2.0,G  ,,,,,AT91801,0,1,18,25063882,2008-12-10,0, ,69.52,837.81,343678.37,
ADRESSENOGD.fid-705841fe_17da473f28d_-5a58,5009,57247,2007-07-24,,,,,,,10031448,90001,1,AT91901,19048001,10018715,,19,8012,8,,8.0,25657507,d,definitiv,2008-12-10,3,Stg.,345.48999023,1736.05,343967.13,H, ,Normal,Heiligenstädter Straße 11-25/8,, Stg. 8,Stg. 8,11-25,11-25/8,Heiligenstädter Straße,236507286,10139441,10001826,,25.0,25,11,,11.0,2.0,1190,1878,1878,,POINT (48.23408477746093 16.35550170325029),1878005009,1.0,G  ,207423.0,,,,AT91901,0,1,19,25015123,2008-12-10,1,-,80.01,1771.59,343918.69,
ADRESSENOGD.fid--6deaaebc_17da472a163_9e2,14009,38440,2007-07-24,,,,,,,10037141,90001,1,AT91401,14020003,10016173,,14,8012,,,,25622276,d,definitiv,2008-12-10,0, ,81.93000031,-1702.67,340011.63,I, ,Normal,Meiselstraße 72,, ,,72,72,Meiselstraße,236431050,10111494,10003090,,,,72,,72.0,2.0,1140,3162,3162,,POINT (48.1985106305816 16.30923097870055),3162014009,2.0,G  ,,,,,AT91401,0,1,14,25132323,2008-12-10,0, ,354.67,-1695.83,340003.02,
ADRESSENOGD.fid--6deaaebc_17da472a163_-2984,3009,107012,2007-07-24,,,,,,,10031019,90001,1,AT91301,13061002,10015822,,13,8012,,,,25520077,d,definitiv,2008-12-10,0, ,283.6000061,-3293.46,337877.46,H, ,Normal,Hansi-Niese-Weg 27,, ,,27,27,Hansi-Niese-Weg,236502296,10208233,10001739,,,,27,,27.0,2.0,1130,1789,1789,,POINT (48.17931051319375 16.28784987187409),1789003009,1.0,G  ,,,,,AT91301,0,1,13,25029598,2008-12-10,0, ,282.15,-3298.15,337878.7,
ADRESSENOGD.fid--6deaaebc_17da472a163_-4139,2009,35286,2007-07-24,,,,,,,10024579,90001,1,AT91301,13113021,10016124,,13,8012,,,,25585360,d,definitiv,2008-12-10,0, ,65.88999939,-4659.63,335557.68,H, ,Normal,Aschergasse 13,, ,,13,13,Aschergasse,236391199,10106952,10000257,,,,13,,13.0,2.0,1130,268,268,,POINT (48.158438907727 16.26950619503041),268002009,1.0,G  ,,,,,AT91301,0,1,13,25105921,2008-12-10,0, ,65.57,-4642.03,335557.83,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-1df0,2019,118372,2010-06-07,,,,,,,10472765,90001,1,AT92301,23097004,10022806,,23,8012,,,,25509856,d,definitiv,2010-06-07,0, ,80.47000122,-3178.06,334846.02,H, ,Normal,Gatterederstraße 6C,, ,,6C,6C,Gatterederstraße,236515858,10457171,10001368,,,,6C,C,6.0,2.0,1230,1411,1411,,POINT (48.15204856368058 16.28942643603502),1411002019,2.0,G  ,,,,,AT92301,0,1,23,25038874,2008-12-10,0, ,80.47,-3141.69,334840.97,
ADRESSENOGD.fid-705841fe_17da459ca88_6a3f,309,184468,2007-09-13,,,,,,,10377697,90001,1,AT91701,17052004,10018051,,17,8012,11,,11.0,25530730,d,definitiv,2008-12-10,10,Parz.,12.36999989,-3155.28,343413.58,H, ,Normal,Nachreihengasse 6/PARZ. 11,, Parz. 11,Parz. 11,6,6/PARZ. 11,Nachreihengasse,236648379,10371753,10003264,,,,6,,6.0,2.0,1170,3336,3336,,POINT (48.2290988429277 16.28966294805264),3336000309,2.0,G  ,,,,,AT91701,0,1,17,25069195,2008-12-10,0, ,12.37,-3113.38,343398.56,
ADRESSENOGD.fid-705841fe_17da473f28d_-2ea9,4009,71954,2007-07-24,,,,,,,10025318,90001,1,AT92101,21231002,10020409,,21,8012,2,,2.0,25585661,d,definitiv,2008-12-10,2,/,323.70001221,5690.06,346577.74,I, ,Normal,Bertlgasse 18/2,,/2,/2,18,18/2,Bertlgasse,236394886,10161645,10000430,,,,18,,18.0,2.0,1210,445,445,,POINT (48.25754110718116 16.40876070544933),445004009,2.0,G  ,204806.0,,,,AT92101,0,1,21,25110243,2008-12-10,0, ,54.41,5683.28,346597.15,
ADRESSENOGD.fid-705841fe_17da473f28d_440f,6009,154197,2018-08-28,,,,,,,10045108,90001,1,AT92101,21160040,10020160,,21,8012,,,,25519325,d,definitiv,2018-08-28,0, ,353.32998657,3389.77,348791.13,I, ,Normal,Voltelinistraße 31,, ,,31,31,Voltelinistraße,236632524,10268765,10005009,,,,31,,31.0,2.0,1210,5114,5114,,POINT (48.27746179267773 16.37779802364277),5114006009,1.0,G  ,,,,,AT92101,0,1,21,25024953,2008-12-10,0, ,347.32,3378.78,348765.21,
ADRESSENOGD.fid--6deaaebc_17da472a163_-d95,1009,36332,2007-07-24,,,,,,,10040910,90001,1,AT91301,13082010,10015904,,13,8012,,,,25589353,d,definitiv,2008-12-10,0, ,350.64001465,-3307.76,336078.92,I, ,Normal,Rußweg 2,, ,,2,2,Rußweg,236631274,10108285,10004012,,,,2,,2.0,2.0,1130,4098,4098,,POINT (48.16313566740486 16.28767282385741),4098001009,1.0,G  ,,,,,AT91301,0,1,13,25144134,2008-12-10,0, ,350.61,-3315.37,336061.6,
ADRESSENOGD.fid--6deaaebc_17da467791b_-161c,2009,14893,2007-07-24,,,,,,,10035493,90001,1,AT90901,9034003,10013327,,9,8012,,,,25676060,d,definitiv,2008-12-10,0, ,34.95000076,1352.93,342156.56,H, ,Normal,Lazarettgasse 9,, ,,9,9,Lazarettgasse,236509400,10075325,10002737,,,,9,,9.0,2.0,1090,2803,2803,,POINT (48.21780272741513 16.35033993316024),2803002009,1.0,G  ,,,,,AT90901,0,1,9,25136904,2008-12-10,0, ,35.15,1339.63,342152.21,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-4a46,1009,89200,2010-07-23,,,,,,,10034146,90001,1,AT92301,23083018,10022737,/84,23,8012,83,,83.0,25538406,d,definitiv,2010-07-23,10,Parz.,13.63000011,-1082.24,335437.81,H, ,Normal,Kirchfeldgasse 9 Parz. 83/84,, Parz. 83/84,Parz. 83/84,9,9 Parz. 83/84,Kirchfeldgasse,236380046,25705280,10002405,,,,9,,9.0,2.0,1230,2465,2465,,POINT (48.15737871986568 16.31759171903742),2465001009,1.0,G  ,,,,,AT92301,0,1,23,25141490,2009-11-11,0, ,13.63,-1057.5,335471.78,
ADRESSENOGD.fid--6deaaebc_17da467791b_5a10,5009,25724,2020-08-21,,,,,,,10046917,90001,1,AT91101,11071082,10014797,,11,8012,18,,18.0,25512980,d,definitiv,2020-08-21,2,/,53.93000031,7363.97,336733.24,H, ,Normal,Florian-Hedorfer-Straße 27/18,,/18,/18,27,27/18,Florian-Hedorfer-Straße,236384493,10092740,10005423,,,,27,,27.0,2.0,1110,5537,5537,,POINT (48.16899110464088 16.43113997295472),5537005009,1.0,G  ,213868.0,,,,AT91101,0,1,11,25100972,2008-12-10,0, ,85.65,7384.26,336745.74,
ADRESSENOGD.fid-705841fe_17da474b376_1b58,1009,116997,2007-07-24,,,,,,,10044997,90001,1,AT92201,22280008,10022119,,22,8012,,,,25583461,d,definitiv,2008-12-10,0, ,357.76000977,13288.48,341478.72,H, ,Normal,Viktor-Wittner-Gasse 3,, ,,3,3,Viktor-Wittner-Gasse,236631293,10220825,10004978,,,,3,,3.0,2.0,1220,5083,5083,,POINT (48.21157476048693 16.51093486768842),5083001009,1.0,G  ,,,,,AT92201,0,1,22,25041623,2008-12-10,0, ,357.76,13272.53,341479.91,
ADRESSENOGD.fid--6deaaebc_17da472a163_-3663,1009,32555,2007-07-24,,,,,,,10036810,90001,1,AT91301,13047003,10015740,,13,8012,1,,1.0,25509208,d,definitiv,2008-12-10,2,/,63.59000015,-5097.55,338470.28,H, ,Normal,Mariensteig 3/1,,/1,/1,3,3/1,Mariensteig,236444534,10103617,10003010,,,,3,,3.0,2.0,1130,3081,3081,,POINT (48.1846291451231 16.26358299418096),3081001009,1.0,G  ,209658.0,,,,AT91301,0,1,13,25036555,2008-12-10,0, ,85.47,-5114.18,338477.2,
ADRESSENOGD.fid-705841fe_17da459ca88_7ba6,6019,56857,2007-07-24,,,,,,,10026647,90001,1,AT91801,18047010,10018393,,18,8012,15,,15.0,25604281,d,definitiv,2008-12-10,2,/,77.33999634,-920.82,343600.6,H, ,Normal,Czartoryskigasse 62-68/15,,/15,/15,62-68,62-68/15,Czartoryskigasse,236515919,10138832,10000724,,68.0,68,62,,62.0,2.0,1180,749,749,,POINT (48.23078896976316 16.31973804468359),749006019,2.0,G  ,205341.0,,,,AT91801,0,1,18,25024527,2008-12-10,1,-,347.64,-932.62,343474.66,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-6d92,23709,203941,2011-08-30,,,,,,,18796216,90001,1,AT91601,16091004,10017686,,16,8012,,,,25538328,d,definitiv,2011-08-30,0, ,319.73999023,-2980.89,342505.68,H, ,Normal,Wilhelminenstraße 217,, ,,217,217,Wilhelminenstraße,236653618,25718695,10005216,,,,217,,217.0,2.0,1160,5324,5324,,POINT (48.22093487189782 16.29201719110322),5324023709,1.0,G  ,,,,,AT91601,0,1,16,25008827,2011-08-25,0, ,317.48,-2966.49,342551.47,
ADRESSENOGD.fid--6deaaebc_17da467791b_5991,5009,25364,2007-07-24,,,,,,,10036326,90001,1,AT91101,11034002,10014554,,11,8012,7,,7.0,25603636,d,definitiv,2008-12-10,3,Stg.,56.15000153,5830.34,337283.59,I, ,Normal,Lorystraße 22/7,, Stg. 7,Stg. 7,22,22/7,Lorystraße,236381977,10091965,10002906,,,,22,,22.0,2.0,1110,2974,2974,,POINT (48.17395574623674 16.41052871587662),2974005009,2.0,G  ,209464.0,,,,AT91101,0,1,11,25079299,2008-12-10,0, ,303.41,5871.26,337330.34,
ADRESSENOGD.fid-705841fe_17da474b376_a67,3009,218144,2016-11-17,,,,,,,10050632,90001,1,AT92201,22090077,10021231,,22,8012,4,,4.0,25596147,d,definitiv,2016-11-17,6,Haus,341.07000732,7584.43,345898.42,H, ,Normal,Finsterergasse 14 Haus 4,, Haus 4,Haus 4,14,14 Haus 4,Finsterergasse,236615903,10401547,10006733,,,,14,,14.0,2.0,1220,9360,9360,,POINT (48.25141298694261 16.43426124054152),9360003009,2.0,G  ,,,,,AT92201,0,1,22,25146657,2016-11-17,0, ,341.07,7594.53,345920.63,
ADRESSENOGD.fid--6deaaebc_17da472a163_60b6,4009,136980,2019-12-10,,,,,,,10043837,90001,1,AT91501,15073004,10017255,,15,8012,47,,47.0,25512643,d,definitiv,2017-02-10,10,Parz.,85.01000214,-577.97,340468.08,H, ,Normal,KLG Zukunft Block 4 Parz. 47,, Parz. 47,Parz. 47,4,4 Parz. 47,KLG Zukunft Block,236614923,10244962,65088124,,,,4,,4.0,,1150,90139,4800,,POINT (48.20261812782616 16.32435939937779),4800004009,1.0,TB ,,,,,AT91501,0,1,15,25086467,2019-12-10,0, ,85.01,-526.92,340518.49,
ADRESSENOGD.fid-705841fe_17da473f28d_7733,2009,145442,2007-07-24,,,,,,,10039300,90001,1,AT92201,22060005,10020971,,22,8012,89,,89.0,25564998,d,definitiv,2008-12-10,6,Haus,60.72999954,11623.75,344464.94,H, ,Normal,Portheimgasse 1(HAUS 89),, Haus 89,Haus 89,1,1(HAUS 89),Portheimgasse,236404522,10257482,10003651,,,,1,,1.0,2.0,1220,3731,3731,,POINT (48.23846219265457 16.48861522930282),3731002009,1.0,G  ,,,,,AT92201,0,1,22,25130246,2008-12-10,0, ,332.82,11512.56,344481.9,
ADRESSENOGD.fid-705841fe_17da474b376_-3e0,2009,120978,2007-07-24,,,,,,,10045736,90001,1,AT92201,22101003,10021288,,22,8012,,,,25539874,d,definitiv,2008-12-10,0, ,329.97000122,6986.26,345147.68,H, ,Normal,Weinwurmweg 9,, ,,9,9,Weinwurmweg,236565201,10225792,10005118,,,,9,,9.0,2.0,1220,5225,5225,,POINT (48.24466802490106 16.42619451178397),5225002009,1.0,G  ,,,,,AT92201,0,1,22,25081097,2008-12-10,0, ,328.48,6994.41,345135.74,
ADRESSENOGD.fid--6deaaebc_17da467791b_45f9,1019,19709,2007-07-24,,,,,,,10026295,90001,1,AT91001,10135010,10014029,,10,8012,,,,25594878,d,definitiv,2008-12-10,0, ,87.47000122,2871.91,334907.43,H, ,Normal,Bullgasse 16,, ,,16,16,Bullgasse,236612345,10084110,10000626,,,,16,,16.0,2.0,1100,650,650,,POINT (48.15260511435208 16.37073685835204),650001019,2.0,G  ,,,,,AT91001,0,1,10,25050213,2008-12-10,0, ,87.47,2907.84,334913.1,
ADRESSENOGD.fid-705841fe_17da459ca88_397d,1009,12569,2007-07-24,,,,,,,10041719,90001,1,AT90801,8023005,10013136,,8,8012,,,,25548646,d,definitiv,2008-12-10,0, ,355.79998779,1666.53,341374.21,H, ,Normal,Schmidgasse 4,, ,,4,4,Schmidgasse,236386315,10071909,10004207,,,,4,,4.0,2.0,1080,4302,4302,,POINT (48.21076629066714 16.35455750813902),4302001009,2.0,G  ,,,,,AT90801,0,1,8,25097266,2008-12-10,0, ,356.04,1667.57,341372.55,
ADRESSENOGD.fid--6deaaebc_17da467791b_-121a,12008,139895,2007-07-24,,,,,,,10045199,90001,1,AT90901,9040071,10013335,BETRIEB,9,8012,,,,25608201,d,definitiv,2008-12-10,0, ,80.83000183,1378.39,343544.58,H, ,Normal,U-Bahn-Bogen 164(BETRIEB),, BETRIEB,BETRIEB,164,164(BETRIEB),U-Bahn-Bogen,236597469,10248225,10010916,,,,164,,164.0,2.0,1090,90200,5126,,POINT (48.23028541874915 16.35068608579097),5126012008,1.0,EBS,,,,,AT90901,0,1,9,25080731,2008-12-10,0, ,80.83,1378.47,343545.06,
ADRESSENOGD.fid--6deaaebc_17da472a163_2208,5009,104934,2019-01-15,,8,,8.0,5.0,Gruppe,10040364,90001,1,AT91401,14113034,19014665,,14,8012,14,,14.0,25678572,d,definitiv,2019-01-15,10,Parz.,0.0,-6207.84,341567.65,H, ,Normal,Robert-Fuchs-Gasse 58 Gruppe 8 Parz. 14,Gruppe 8,Gruppe 8 Parz. 14,Parz. 14,58,58 Gruppe 8 Parz. 14,Robert-Fuchs-Gasse,236521912,10475576,10003889,,,,58,,58.0,2.0,1140,3971,3971,,POINT (48.21247411449528 16.24860407098634),3971005009,,G  ,,,,,AT91401,0,1,14,25700305,2009-09-14,0, ,12.43,-6314.97,341626.47,
ADRESSENOGD.fid-705841fe_17da473f28d_-269b,2009,65378,2007-07-24,,,,,,,10051756,90001,1,AT92101,21261013,10020510,,21,8012,2,,2.0,25611321,d,definitiv,2008-12-10,2,/,336.67001343,5841.4,345763.79,I, ,Normal,Freiligrathplatz 25/2,,/2,/2,25,25/2,Freiligrathplatz,236409557,10152414,10001254,,,,25,,25.0,2.0,1210,1296,12213,,POINT (48.25021983520929 16.41078819928513),12213002009,,G  ,,,,,AT92101,0,1,21,25024393,2021-10-29,0, ,336.57,5865.41,345836.78,
ADRESSENOGD.fid-705841fe_17da474b376_1d6,2019,77170,2007-07-24,,,,,,,10037582,90001,1,AT92201,22241013,10021854,,22,8012,,,,25530917,d,definitiv,2008-12-10,0, ,348.92001343,10684.7,341351.23,H, ,Normal,Mühlhäufelweg 31,, ,,31,31,Mühlhäufelweg,236592817,10168783,10003228,,,,31,,31.0,2.0,1220,3300,3300,,POINT (48.21047614836952 16.47589717492722),3300002019,1.0,G  ,,,,,AT92201,0,1,22,25107289,2008-12-10,0, ,349.24,10686.52,341350.36,
ADRESSENOGD.fid--6deaaebc_17da467791b_-349f,20509,9182,2012-05-14,,,,,,,18824833,90001,1,AT90501,5014001,10012586,,5,8012,,,,25680544,d,definitiv,2008-12-10,0, ,63.02000046,1870.51,339103.56,H, ,Normal,Margaretenstraße 87,, ,,87,87,Margaretenstraße,236480778,10066754,10002997,,,,87,,87.0,2.0,1050,3068,3068,,POINT (48.19034533738431 16.35729366856564),3068020509,1.0,G  ,,,,,AT90501,0,1,5,25036805,2012-05-14,0, ,71.94,1863.85,339099.31,
ADRESSENOGD.fid-705841fe_17da459ca88_6f20,5029,216694,2010-10-29,,,,,,,18786427,90001,1,AT91801,18051029,10398523,,18,8012,18,,18.0,25529504,d,definitiv,2008-12-10,10,Parz.,326.97000122,-1830.45,344338.48,I, ,Normal,Leschetitzkygasse 62 Parz. 18,, Parz. 18,Parz. 18,62,62 Parz. 18,Leschetitzkygasse,236399126,10403322,10002800,,,,62,,62.0,2.0,1180,2867,2867,,POINT (48.23742245863351 16.3074903996209),2867005029,2.0,G  ,,,,,AT91801,0,1,18,25058927,2010-10-29,0, ,339.75,-1812.88,344255.95,
