FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,geometry,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-79f0,10009,48316,2007-07-24,,,,,,,10046445,90001,1,AT91601,16051004,10017489,,16,8012,,,,25558497,d,definitiv,2008-12-10,0, ,61.88000107,-946.46,342470.74,H, ,Normal,Wurlitzergasse 83,, ,,83,83,Wurlitzergasse,236545372,10126318,10005288,,,,83,,83.0,2.0,1160,5398,5398,,POINT (48.22062787194425 16.31939623388445),5398010009,1.0,G  ,,,,,AT91601,0,1,16,25131551,2008-12-10,0, ,62.55,-943.68,342471.12,
ADRESSENOGD.fid--6deaaebc_17da467791b_23ff,3009,17675,2007-07-24,,,,,,,10029115,90001,1,AT91001,10102001,10013891,,10,8012,9,,9.0,25628637,d,definitiv,2008-12-10,2,/,77.91999817,2447.22,336983.28,H, ,Normal,Friesenplatz 1-2/9,,/9,/9,1-2,1-2/9,Friesenplatz,236521358,10080735,10001287,,2.0,2,1,,1.0,1.0,1100,1330,1330,,POINT (48.17127541487267 16.36503955671103),1330003009,1.0,G  ,206445.0,,,,AT91001,0,1,10,25131149,2008-12-10,1,-,80.35,2444.12,337007.7,
ADRESSENOGD.fid--6deaaebc_17da467791b_-2f18,2009,8964,2007-07-24,,,,,,,10024417,90001,1,AT90501,5033003,10012696,,5,8012,,,,25660270,d,definitiv,2008-12-10,0, ,296.73001099,1495.27,338669.45,I, ,Normal,Arbeitergasse 20,, ,,20,20,Arbeitergasse,236581056,10066416,10000230,,,,20,,20.0,2.0,1050,241,241,,POINT (48.18644209555215 16.35224555678767),241002009,2.0,G  ,,,,,AT90501,0,1,5,25113490,2008-12-10,0, ,26.92,1510.06,338660.01,
ADRESSENOGD.fid-705841fe_17da473f28d_-f0a,1019,71911,2019-07-31,,,,,,,18990947,90001,1,AT92101,21220007,10020353,,21,8012,3,,3.0,25523850,d,definitiv,2008-12-10,2,/,328.88000488,4520.55,346423.8,I, ,Normal,Frömmlgasse 2/3,,/3,/3,2,2/3,Frömmlgasse,236450082,10161587,10001297,,,,2,,2.0,2.0,1210,1340,1340,,POINT (48.25616557293099 16.39300894748649),1340001019,2.0,G  ,206469.0,,,,AT92101,0,1,21,25062038,2019-07-31,0, ,58.96,4481.17,346448.95,
ADRESSENOGD.fid--6deaaebc_17da472a163_-5fdf,1019,29400,2014-09-03,,,,,,,18995408,90001,1,AT91201,12106007,10015412,,12,8012,,,,25508819,d,definitiv,2011-05-19,0, ,8.59000015,-857.62,335383.05,H, ,Normal,Jungnickelweg 4,, ,,4,4,Jungnickelweg,236510062,10098652,10005671,,,,4,,4.0,2.0,1120,5814,5814,,POINT (48.15688666986483 16.32061107459504),5814001019,1.0,G  ,,,,,AT91201,0,1,12,25124415,2014-09-03,0, ,10.05,-852.22,335377.03,
ADRESSENOGD.fid-705841fe_17da474b376_148a,2509,149014,2014-03-18,,,,,,,10035265,90001,1,AT92201,22170008,10021547,,22,8012,10,,10.0,25534904,d,definitiv,2014-03-18,10,Parz.,270.54000854,8276.68,343077.57,H, ,Normal,Lange Allee 8 Parz. 10,, Parz. 10,Parz. 10,8,8 Parz. 10,Lange Allee,236602817,25735214,10002698,,,,8,,8.0,2.0,1220,2764,2764,,POINT (48.22603631578384 16.44352976849502),2764002509,2.0,G  ,224890.0,,,,AT92201,0,1,22,25695998,2009-07-09,0, ,0.0,8228.01,343193.69,
ADRESSENOGD.fid--6deaaebc_17da472a163_-7d76,3009,140026,2014-09-16,,,,,,,10040422,90001,1,AT91101,11038009,19011185,,11,8012,34,,34.0,25522932,d,definitiv,2014-09-11,10,Parz.,33.34000015,6036.35,336645.86,H, ,Normal,Römersthalgasse 21 Parz. 34,, Parz. 34,Parz. 34,21,21 Parz. 34,Römersthalgasse,236652117,25739179,10003903,,,,21,,21.0,2.0,1110,3985,3985,,POINT (48.16821865122329 16.41329005701332),3985003009,,G  ,,,,,AT91101,0,1,11,25739165,2014-09-16,0, ,32.27,6022.83,336642.58,
ADRESSENOGD.fid--6deaaebc_17da472a163_-5df,8509,41853,2007-07-24,,,,,,,10448117,90001,1,AT91401,14112018,10016686,,14,8012,,,,25512837,d,definitiv,2008-12-10,0, ,66.81999969,-6660.8,341023.29,H, ,Normal,Bierhäuselberggasse 75,, ,,75,75,Bierhäuselberggasse,236370485,10116375,10000454,,,,75,,75.0,2.0,1140,469,469,,POINT (48.20757375457747 16.24251820182732),469008509,1.0,G  ,,,,,AT91401,0,1,14,25013398,2008-12-10,0, ,65.06,-6631.33,341012.8,
ADRESSENOGD.fid-705841fe_17da473f28d_30de,5009,105251,2007-07-24,,,,,,,10034012,90001,1,AT92101,21161005,10020184,,21,8012,,,,25632817,d,definitiv,2008-12-10,0, ,298.45001221,3165.58,348340.41,H, ,Normal,Kerpengasse 75,, ,,75,75,Kerpengasse,236596122,10206007,10002379,,,,75,,75.0,2.0,1210,2438,2438,,POINT (48.27340947190464 16.37477454272812),2438005009,1.0,G  ,,,,,AT92101,0,1,21,25063521,2008-12-10,0, ,298.5,3166.71,348344.79,
ADRESSENOGD.fid-705841fe_17da474b376_-74e,9009,246188,2019-10-22,,,,,,,10034177,90001,1,AT92201,22271009,10022056,,22,8012,,,,25762891,i,in Bau,2019-10-22,0, ,355.61999512,13872.18,340767.32,I, ,Normal,Kirschenallee 101,, ,,101,101,Kirschenallee,236568267,25762899,10002412,,,,101,,101.0,2.0,1220,2472,2472,,POINT (48.20516478157655 16.51876589484647),2472009009,1.0,G  ,,,,,AT92201,0,1,22,25117988,2008-12-10,0, ,85.43,13856.21,340778.58,
ADRESSENOGD.fid-705841fe_17da473f28d_7f19,709,93204,2015-11-17,,,,,,,10465929,90001,1,AT92201,22021038,10020772,,22,8012,102,,102.0,25574858,d,definitiv,2015-11-17,10,Parz.,81.98000336,13373.32,344267.67,H, ,Normal,Mayredergasse 10 Parz. 102,, Parz. 102,Parz. 102,10,10 Parz. 102,Mayredergasse,236414116,10189623,10005989,,,,10,,10.0,2.0,1220,6161,6161,,POINT (48.23665448348548 16.51216245178111),6161000709,2.0,G  ,214144.0,,,,AT92201,0,1,22,25091841,2008-12-10,0, ,81.98,12797.65,344315.24,
ADRESSENOGD.fid--6deaaebc_17da467791b_1fa7,2009,15224,2007-07-24,,,,,,,10040124,90001,1,AT91001,10220002,10014378,,10,8012,,,,25523570,d,definitiv,2008-12-10,0, ,14.89000034,3224.27,338303.04,H, ,Normal,Reisingergasse 6,, ,,6,6,Reisingergasse,236503718,10075851,10003831,,,,6,,6.0,2.0,1100,3912,3912,,POINT (48.18314126628022 16.37549589975698),3912002009,2.0,G  ,,,,,AT91001,0,1,10,25138652,2008-12-10,0, ,14.9,3220.42,338300.2,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-75da,1009,47013,2007-07-24,,,,,,,10023267,90001,1,AT91601,16014004,10017317,,16,8012,,,,25559533,d,definitiv,2008-12-10,0, ,328.64001465,-165.18,341441.18,H, ,Normal,Abelegasse 12,, ,,12,12,Abelegasse,236588053,10124030,10000002,,,,12,,12.0,2.0,1160,3,3,,POINT (48.21136987462656 16.32991158049002),3001009,2.0,G  ,,,,,AT91601,0,1,16,25141546,2008-12-10,0, ,328.65,-165.08,341439.45,
ADRESSENOGD.fid--6deaaebc_17da472a163_412a,4009,42950,2007-07-24,,,,,,,10027578,90001,1,AT91401,14110009,10016604,,14,8012,,,,25618587,d,definitiv,2008-12-10,0, ,38.95000076,-6384.61,342687.65,I, ,Normal,Eichbachgasse 14,, ,,14,14,Eichbachgasse,236602686,10117733,10000968,,,,14,,14.0,2.0,1140,1005,1005,,POINT (48.22254464000277 16.24620792669866),1005004009,2.0,G  ,,,,,AT91401,0,1,14,25131289,2008-12-10,0, ,297.53,-6413.83,342669.88,
ADRESSENOGD.fid--6deaaebc_17da467791b_-4775,2009,6365,2007-07-24,,,,,,,10034423,90001,1,AT90301,3042004,10012142,,3,8012,,,,25621019,d,definitiv,2008-12-10,0, ,356.82998657,4088.85,339196.08,H, ,Normal,Kölblgasse 13,, ,,13,13,Kölblgasse,236588726,10062398,10002485,,,,13,,13.0,2.0,1030,2548,2548,,POINT (48.19116802847638 16.3871306271688),2548002009,1.0,G  ,,,,,AT90301,0,1,3,25081821,2008-12-10,0, ,357.19,4083.76,339194.46,
ADRESSENOGD.fid-705841fe_17da473f28d_14d9,1007,174557,2018-09-07,,,,,,,10024818,90001,1,AT92101,21151016,10020114,,21,8012,,,,25572032,d,definitiv,2018-09-07,0, ,287.51000977,4110.88,348795.08,H, ,Normal,Autokaderstraße 1,, ,,1,1,Autokaderstraße,236543315,10293197,10000304,,,,1,,1.0,2.0,1210,315,315,,POINT (48.27749338485661 16.38751329020158),315001007,1.0,G  ,,,,,AT92101,0,1,21,25130830,2008-12-10,0, ,323.61,4078.45,348831.84,
ADRESSENOGD.fid-705841fe_17da459ca88_785c,6009,124600,2007-07-24,,,,,,,10041575,90001,1,AT91801,18047002,10018386,,18,8012,,,,25604794,d,definitiv,2008-12-10,0, ,347.77999878,-801.02,343632.48,H, ,Normal,Schindlergasse 60,, ,,60,60,Schindlergasse,236488820,10230001,10004166,,,,60,,60.0,2.0,1180,4260,4260,,POINT (48.2310758910614 16.32135051266),4260006009,2.0,G  ,,,,,AT91801,0,1,18,25133316,2008-12-10,0, ,323.77,-798.73,343614.04,
ADRESSENOGD.fid--6deaaebc_17da472a163_-5c3a,1009,27242,2007-07-24,,,,,,,10039879,90001,1,AT91201,12056002,10015204,,12,8012,,,,25541889,d,definitiv,2008-12-10,0, ,351.22000122,-189.87,337604.6,H, ,Normal,Ratschkygasse 3,, ,,3,3,Ratschkygasse,236553522,10095604,10003784,,,,3,,3.0,2.0,1120,3865,3865,,POINT (48.17686656351321 16.32958376792028),3865001009,1.0,G  ,,,,,AT91201,0,1,12,25007569,2008-12-10,0, ,351.18,-181.19,337607.7,
ADRESSENOGD.fid-705841fe_17da473f28d_-5e86,3319,189860,2012-11-09,,,,,,,10030644,90001,1,AT91901,19102023,19014246,,19,8012,20,,20.0,25675312,d,definitiv,2012-11-09,10,Parz.,323.72000122,-1295.99,345815.42,I, ,Normal,Hackenbergweg 58 Parz. 20,, Parz. 20,Parz. 20,58,58 Parz. 20,Hackenbergweg,236490786,10314260,10001655,,,,58,,58.0,2.0,1190,1704,1704,,POINT (48.25070639604672 16.31467980046124),1704003319,2.0,G  ,,,,,AT91901,0,1,19,25025134,2010-05-17,0, ,327.67,-1324.42,345671.16,
ADRESSENOGD.fid-705841fe_17da459ca88_3bbe,14009,13314,2007-07-24,,,,,,,10033308,90001,1,AT90801,8032005,10013178,,8,8012,,,,25687481,d,definitiv,2008-12-10,0, ,351.22000122,657.85,341404.66,H, ,Normal,Josefstädter Straße 80,, ,,80,80,Josefstädter Straße,236504121,10072921,10002214,,,,80,,80.0,2.0,1080,2273,2273,,POINT (48.21104150817167 16.34098563655497),2273014009,2.0,G  ,,,,,AT90801,0,1,8,25060216,2008-12-10,0, ,351.26,655.91,341403.44,
ADRESSENOGD.fid-705841fe_17da459ca88_552f,8008,252086,2021-11-11,,,,,,,10023621,90001,1,AT91701,17040020,10018007,,17,8012,19,,19.0,25781389,i,in Bau,2021-11-11,10,Parz.,329.04998779,-1966.55,343532.38,H, ,Normal,Alszeile 68 Parz. 19,, Parz. 19,Parz. 19,68,68 Parz. 19,Alszeile,236500371,25781392,10000087,,,,68,,68.0,2.0,1170,91,91,,POINT (48.23017254321835 16.3056624980256),91008008,2.0,G  ,,,,,AT91701,0,1,17,25059104,2008-12-10,0, ,329.05,-2006.89,343394.06,
ADRESSENOGD.fid-705841fe_17da473f28d_-461c,3019,57920,2007-07-24,,,,,,,10034722,90001,1,AT91901,19044002,10018694,,19,8012,,,,25683448,d,definitiv,2008-12-10,0, ,351.22000122,1485.76,344554.82,I, ,Normal,Kreindlgasse 16,, ,,16,16,Kreindlgasse,236602451,10140522,10002578,,,,16,,16.0,2.0,1190,2644,2644,,POINT (48.23937049460488 16.35213414294519),2644003019,2.0,G  ,,,,,AT91901,0,1,19,25025905,2008-12-10,0, ,84.42,1476.75,344564.4,
ADRESSENOGD.fid-705841fe_17da459ca88_48cd,1009,95054,2007-07-24,,,,,,,10028507,90001,1,AT91701,17033008,10017937,,17,8012,1,,1.0,25584120,d,definitiv,2008-12-10,2,/,336.32998657,-923.06,342730.02,H, ,Normal,Ferchergasse 5-7/1,,/1,/1,5-7,5-7/1,Ferchergasse,236409136,10192229,10001132,,7.0,7,5,,5.0,2.0,1170,1171,1171,,POINT (48.22295967381014 16.31971039811055),1171001009,1.0,G  ,206186.0,,,,AT91701,0,1,17,25014134,2008-12-10,1,-,335.88,-943.91,342743.19,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-5782,5009,63586,2007-07-24,,,,,,,10040981,90001,1,AT92001,20037004,10019250,,20,8012,3,,3.0,25561736,d,definitiv,2008-12-10,2,/,299.07998657,3431.12,343647.09,I, ,Normal,Sachsenplatz 17/3,,/3,/3,17,17/3,Sachsenplatz,236573623,10149086,10004022,,,,17,,17.0,1.0,1200,4108,4108,,POINT (48.23120049218495 16.37831704237543),4108005009,1.0,G  ,211497.0,,,,AT92001,0,1,20,25141918,2008-12-10,0, ,20.42,3336.25,343629.05,
ADRESSENOGD.fid-705841fe_17da459ca88_3802,2509,3412,2019-06-28,,,,,,,18887769,90001,1,AT90201,2072002,10011753,,2,8012,2,,2.0,25679008,d,definitiv,2008-12-10,2,/,309.55999756,5178.04,342813.88,I, ,Normal,Radingerstraße 15/2,,/2,/2,15,15/2,Radingerstraße,236644781,10057613,10003745,,,,15,,15.0,2.0,1020,3826,3826,,POINT (48.22369624969843 16.4018217915323),3826002509,1.0,G  ,211006.0,,,,AT90201,0,1,2,25135079,2019-06-28,0, ,310.08,5102.51,342734.54,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-78fc,21009,48094,2007-07-24,,,,,,,10031212,90001,1,AT91601,16031003,10017397,,16,8012,,,,25582943,d,definitiv,2008-12-10,0, ,347.14001465,-1109.11,341355.1,H, ,Normal,Hasnerstraße 106,, ,,106,106,Hasnerstraße,236576289,10126005,10001775,,,,106,,106.0,2.0,1160,1826,1826,,POINT (48.21059435002394 16.31721103739302),1826021009,2.0,G  ,,,,,AT91601,0,1,16,25090600,2008-12-10,0, ,347.11,-1116.27,341355.31,
ADRESSENOGD.fid--6deaaebc_17da467791b_4872,5009,103952,2007-07-24,,,,,,,10045783,90001,1,AT91001,10110001,10013927,,10,8012,,,,25523106,d,definitiv,2008-12-10,0, ,45.27999878,1422.76,336658.17,H, ,Normal,Weitmosergasse 106,, ,,106,106,Weitmosergasse,236604415,10204328,10005132,,,,106,,106.0,2.0,1100,5239,5239,,POINT (48.16835424803592 16.35126506502925),5239005009,2.0,G  ,,,,,AT91001,0,1,10,25145562,2008-12-10,0, ,314.65,1419.67,336654.32,
ADRESSENOGD.fid-705841fe_17da474b376_1fb2,1009,130722,2007-07-24,,,,,,,10033227,90001,1,AT92201,22040063,10020890,,22,8012,,,,25671191,d,definitiv,2008-12-10,0, ,357.57998657,14675.47,342233.17,H, ,Normal,Josef-Kainzmayer-Gasse 8,, ,,8,8,Josef-Kainzmayer-Gasse,236640892,10237014,10002191,,,,8,,8.0,2.0,1220,2250,2250,,POINT (48.21832975874487 16.52962271974956),2250001009,2.0,G  ,,,,,AT92201,0,1,22,25015379,2008-12-10,0, ,357.4,14676.62,342235.5,
ADRESSENOGD.fid-705841fe_17da473f28d_-2984,1009,99264,2007-07-24,,,,,,,10034632,90001,1,AT92101,21030040,10019591,,21,8012,201,,201.0,25678783,d,definitiv,2008-12-10,2,/,66.56999969,6468.75,349827.66,I, ,Normal,Koschiergasse 2/201,,/201,/201,2,2/201,Koschiergasse,236405342,10197921,10002550,,,,2,,2.0,2.0,1210,2616,2616,,POINT (48.28676089254345 16.41929502005411),2616001009,2.0,G  ,208798.0,,,,AT92101,0,1,21,25024804,2008-12-10,0, ,73.16,6410.55,350009.98,
ADRESSENOGD.fid--6deaaebc_17da472a163_7e55,1009,46278,2007-07-24,,,,,,,10031631,90001,1,AT91601,16026006,10017386,,16,8012,,,,25603245,d,definitiv,2008-12-10,0, ,3.43000007,281.5,340767.72,H, ,Normal,Herbststraße 3,, ,,3,3,Herbststraße,236523256,10123036,10001865,,,,3,,3.0,2.0,1160,1919,1919,,POINT (48.20531346889686 16.33592180318532),1919001009,1.0,G  ,,,,,AT91601,0,1,16,25090582,2008-12-10,0, ,3.89,284.17,340771.44,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-3db8,2009,109580,2007-07-24,,,,,,,10028835,90001,1,AT92301,23151006,10023088,,23,8012,8,,8.0,25652973,d,definitiv,2008-12-10,6,Haus,347.67001343,-4676.03,335212.18,H, ,Normal,Franz-Asenbauer-Gasse 28-30(HAUS 8),, Haus 8,Haus 8,28-30,28-30(HAUS 8),Franz-Asenbauer-Gasse,236418658,10211389,10001214,,30.0,30,28,,28.0,2.0,1230,1255,1255,,POINT (48.15533159641716 16.26928979215947),1255002009,2.0,G  ,,,,,AT92301,0,1,23,25108776,2008-12-10,1,-,338.93,-4702.67,335213.77,
ADRESSENOGD.fid--6deaaebc_17da472a163_77dd,1029,49312,2013-04-10,,,,,,,10031417,90001,1,AT91601,16090022,10397083,,16,8012,,,,25575173,d,definitiv,2008-12-10,0, ,264.79998779,-2547.84,342858.7,I, ,Normal,Heiderichstraße 2,, ,,2,2,Heiderichstraße,236475904,10127985,10001820,,,,2,,2.0,2.0,1160,1871,1871,,POINT (48.22411171569926 16.29784275746303),1871001029,1.0,G  ,,,,,AT91601,0,1,16,25066899,2021-10-29,0, ,65.68,-2537.87,342853.75,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-6bab,16509,146346,2021-02-01,,,,,,,10046118,90001,1,AT91601,16063003,10017572,,16,8012,,,,25602528,d,definitiv,2008-12-10,0, ,351.79998779,-1957.4,342184.41,H, ,Normal,Wilhelminenstraße 96,, ,,96,96,Wilhelminenstraße,236643187,10258616,10005216,,,,96,,96.0,2.0,1160,5324,5324,,POINT (48.21805006345603 16.30579283822726),5324016509,2.0,G  ,,,,,AT91601,0,1,16,25052696,2021-02-01,0, ,352.53,-1955.18,342183.4,
ADRESSENOGD.fid-705841fe_17da473f28d_3cb9,509,131345,2012-08-21,,,,,,,18832007,90001,1,AT92101,21171018,10020225,,21,8012,24,,24.0,25587861,d,definitiv,2008-12-10,10,Parz.,28.20999908,4045.01,346703.7,I, ,Normal,Schwarzer Weg 1 Parz. 24,, Parz. 24,Parz. 24,1,1 Parz. 24,Schwarzer Weg,236605363,10237917,10005504,,,,1,,1.0,2.0,1210,5627,5627,,POINT (48.25868574195172 16.38660732372566),5627000509,1.0,G  ,,,,,AT92101,0,1,21,25143257,2012-08-21,0, ,339.42,4211.75,346765.4,
ADRESSENOGD.fid--6deaaebc_17da467791b_-4b80,1009,5747,2007-07-24,,,,,,,10043735,90001,1,AT90301,3099001,10012359,,3,8012,,,,25655051,d,definitiv,2008-12-10,0, ,355.5,4010.52,339942.6,H, ,Normal,Streichergasse 8,, ,,8,8,Streichergasse,236534305,10061486,10004671,,,,8,,8.0,2.0,1030,4770,4770,,POINT (48.19788212294051 16.38608361609524),4770001009,2.0,G  ,,,,,AT90301,0,1,3,25097779,2008-12-10,0, ,355.2,4003.35,339941.36,
ADRESSENOGD.fid--6deaaebc_17da472a163_-3558,2009,35590,2007-07-24,,,,,,,10030225,90001,1,AT91301,13110014,10016016,,13,8012,,,,25686161,d,definitiv,2008-12-10,0, ,36.09000015,-4206.11,335852.54,H, ,Normal,Grobeckergasse 12,, ,,12,12,Grobeckergasse,236449533,10107353,10001572,,,,12,,12.0,2.0,1130,1618,1618,,POINT (48.1610940414233 16.27559902424037),1618002009,2.0,G  ,,,,,AT91301,0,1,13,25146258,2008-12-10,0, ,22.07,-4206.38,335864.4,
ADRESSENOGD.fid--6deaaebc_17da467791b_-23d6,8009,240338,2018-02-26,,,,,,,10036023,90001,1,AT90601,6035001,10012917,,6,8012,,,,25746525,d,definitiv,2018-02-26,0, ,23.45000076,761.35,339273.37,H, ,Normal,Liniengasse 36,, ,,36,36,Liniengasse,236643130,25746526,10002847,,,,36,,36.0,2.0,1060,2915,2915,,POINT (48.19187426859713 16.34237597427773),2915008009,2.0,G  ,,,,,AT90601,0,1,6,25007636,2008-12-10,0, ,23.45,762.27,339271.73,
ADRESSENOGD.fid-705841fe_17da474b376_264,3009,238666,2014-11-27,,,,,,,10043758,90001,1,AT92201,22250013,10021874,Garage,22,8012,,,,25741107,d,definitiv,2014-11-27,0, ,73.66000366,9511.13,341866.95,H, ,Normal,Strohblumengasse 48 Garage,, Garage,Garage,48,48 Garage,Strohblumengasse,236592596,25741108,10004679,,,,48,,48.0,2.0,1220,4778,4778,,POINT (48.21513220786289 16.46011798870766),4778003009,1.0,G  ,,,,,AT92201,0,1,22,25109914,2014-11-27,0, ,73.66,9510.21,341862.51,
ADRESSENOGD.fid--6deaaebc_17da467791b_6756,5009,161709,2007-07-24,,,,,,,10044739,90001,1,AT91101,11081013,10014826,,11,8012,35,,35.0,25536031,d,definitiv,2008-12-10,6,Haus,42.61000061,7164.91,337363.74,H, ,Normal,Unter der Kirche 13(HAUS 35),, Haus 35,Haus 35,13,13(HAUS 35),Unter der Kirche,236455274,10277760,10004911,,,,13,,13.0,2.0,1110,5013,5013,,POINT (48.17466354263098 16.42847391424887),5013005009,1.0,G  ,,,,,AT91101,0,1,11,25126769,2008-12-10,0, ,44.02,7160.77,337281.95,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-5970,2019,64497,2007-07-24,,,,,,,10035831,90001,1,AT92001,20012004,10019126,,20,8012,14,,14.0,25567284,d,definitiv,2008-12-10,2,/,32.08000183,3274.31,345339.48,H, ,Normal,Leystraße 23/14,,/14,/14,23,23/14,Leystraße,236555892,10151055,10002810,,,,23,,23.0,2.0,1200,2877,2877,,POINT (48.24642119747844 16.37621819688873),2877002019,1.0,G  ,209241.0,,,,AT92001,0,1,20,25101059,2008-12-10,0, ,303.31,3224.38,345259.66,
ADRESSENOGD.fid-705841fe_17da473f28d_7a79,1009,129791,2007-07-24,,,,,,,10039050,90001,1,AT92201,22030003,10020790,,22,8012,,,,25624168,d,definitiv,2008-12-10,0, ,76.84999847,15045.28,347135.27,H, ,Normal,Pfeifenstrauchweg 5,, ,,5,5,Pfeifenstrauchweg,236407414,10235910,10003578,,,,5,,5.0,2.0,1220,3658,3658,,POINT (48.26240642331226 16.53476985883881),3658001009,1.0,G  ,,,,,AT92201,0,1,22,25115740,2008-12-10,0, ,75.45,15061.89,347134.12,
ADRESSENOGD.fid-705841fe_17da474b376_1248,1009,74873,2007-07-24,,,,,,,10035287,90001,1,AT92201,22190006,10021665,,22,8012,,,,25671794,d,definitiv,2008-12-10,0, ,56.15000153,8984.7,343064.38,I, ,Normal,Langobardenstraße 5,, ,,5,5,Langobardenstraße,236603484,10166096,10002704,,,,5,,5.0,2.0,1220,2770,2770,,POINT (48.22590835477967 16.45305875270961),2770001009,1.0,G  ,,,,,AT92201,0,1,22,25008156,2008-12-10,0, ,313.79,8966.35,343064.31,
ADRESSENOGD.fid--6deaaebc_17da472a163_7ed2,1009,93104,2007-07-24,,,,,,,10024940,90001,1,AT91601,16043004,10017458,,16,8012,,,,25584656,d,definitiv,2008-12-10,0, ,271.57998657,-575.21,341711.98,H, ,Normal,Baldiagasse 4,, ,,4,4,Baldiagasse,236526987,10189478,10000337,,,,4,,4.0,2.0,1160,348,348,,POINT (48.21380480585096 16.32439396152273),348001009,2.0,G  ,,,,,AT91601,0,1,16,25045995,2008-12-10,0, ,271.64,-576.28,341705.96,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-4494,18009,142178,2007-07-24,,,,,,,10039024,90001,1,AT92301,23181038,10023236,,23,8012,11,,11.0,25588017,d,definitiv,2008-12-10,2,/,73.33000183,925.2,334039.87,H, ,Normal,Pfarrgasse 34-44/11,,/11,/11,34-44,34-44/11,Pfarrgasse,236397597,10251536,10003570,,44.0,44,34,,34.0,2.0,1230,3650,3650,,POINT (48.14480777408842 16.34457200175325),3650018009,2.0,G  ,210686.0,,,,AT92301,0,1,23,25011668,2008-12-10,1,-,54.98,904.34,333926.45,
ADRESSENOGD.fid--6deaaebc_17da467791b_-50a6,3009,248171,2020-04-09,,,,,,,10038129,90001,1,AT90301,3075006,10012294,,3,8012,,,,25768261,g,geplant,2020-04-09,0, ,46.45000076,5946.81,339208.84,H, ,Normal,Nottendorfer Gasse 13,, ,,13,13,Nottendorfer Gasse,236477068,25768263,10003359,,,,13,,13.0,2.0,1030,3435,3435,,POINT (48.19126893912498 16.41212025841309),3435003009,1.0,G  ,,,,,AT90301,0,1,3,25066747,2018-12-13,0, ,46.45,5945.56,339210.44,
ADRESSENOGD.fid--6deaaebc_17da467791b_5f0b,22509,24851,2007-07-24,,,,,,,10042787,90001,1,AT91101,11050006,10014628,,11,8012,5,,5.0,25549243,d,definitiv,2008-12-10,2,/,305.6000061,6703.34,336629.57,H, ,Normal,Simmeringer Hauptstraße 142-150/5,,/5,/5,142-150,142-150/5,Simmeringer Hauptstraße,236409083,10091030,10004436,,150.0,150,142,,142.0,2.0,1110,4535,4535,,POINT (48.16806577331261 16.42225675237189),4535022509,2.0,G  ,212238.0,,,,AT91101,0,1,11,25043640,2008-12-10,1,-,304.8,6715.26,336624.97,
