FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,geometry,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-5aeb,1009,63343,2007-07-24,,,,,,,10043775,90001,1,AT92001,20062001,10019346,,20,8012,10,,10.0,25672570,d,definitiv,2008-12-10,3,Stg.,305.95001221,2979.89,344260.72,I, ,Normal,Stromstraße 2-12/10,, Stg. 10,Stg. 10,2-12,2-12/10,Stromstraße,236512728,10148691,10004683,,12.0,12,2,,2.0,2.0,1200,4782,4782,,POINT (48.2367210438295 16.37224716235574),4782001009,2.0,G  ,212548.0,,,,AT92001,0,1,20,25125733,2008-12-10,1,-,34.49,2891.73,344220.71,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_24,2029,133321,2013-06-21,,,,,,,18878201,90001,1,AT92301,23072007,10022656,,23,8012,199,,199.0,25672777,d,definitiv,2008-12-10,6,Haus,304.51998901,-2206.79,334122.41,H, ,Normal,Reklewskigasse 2-10 Haus 199,, Haus 199,Haus 199,2-10,2-10 Haus 199,Reklewskigasse,236604832,10240282,10003838,,10.0,10,2,,2.0,2.0,1230,3919,3919,,POINT (48.14554546656483 16.30248427767703),3919002029,2.0,G  ,211129.0,,,,AT92301,0,1,23,25032587,2013-06-21,1,-,40.17,-2123.17,334120.63,
ADRESSENOGD.fid--6deaaebc_17da472a163_4c9b,1009,253978,2021-03-22,,,,,,,10046704,90001,1,AT91401,14112077,10453898,,14,8012,,,,25786822,g,geplant,2021-03-22,0, ,352.23999023,-6576.37,340578.64,I, ,Normal,Zolagasse 11,, ,,11,11,Zolagasse,236644906,25786833,10005365,,,,11,,11.0,2.0,1140,5475,5475,,POINT (48.20357583196039 16.2436613145991),5475001009,1.0,G  ,,,,,AT91401,0,1,14,25050944,2008-12-10,0, ,356.52,-6575.72,340608.38,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-cbb,5009,91982,2007-07-24,,,,,,,10040838,90001,1,AT92301,23101010,10022835,,23,8012,3,,3.0,25667005,d,definitiv,2008-12-10,2,/,344.92001343,-3622.88,334289.28,H, ,Normal,Rudolf-Zeller-Gasse 51/3,,/3,/3,51,51/3,Rudolf-Zeller-Gasse,236568789,10187834,10003990,,,,51,,51.0,2.0,1230,4076,4076,,POINT (48.14703903441857 16.28345325722524),4076005009,1.0,G  ,211418.0,,,,AT92301,0,1,23,25076143,2008-12-10,0, ,64.91,-3641.83,334288.03,
ADRESSENOGD.fid-705841fe_17da473f28d_6487,4009,183981,2007-07-24,,,,,,,10030711,90001,1,AT92201,22290056,10022198,,22,8012,4,,4.0,25682125,d,definitiv,2008-12-10,6,Haus,340.17001343,15542.06,341494.66,I, ,Normal,Hadrawagasse 66(HAUS 4),, Haus 4,Haus 4,66,66(HAUS 4),Hadrawagasse,236376459,10306139,10001665,,,,66,,66.0,2.0,1220,1714,1714,,POINT (48.21166800965337 16.54125789422975),1714004009,2.0,G  ,,,,,AT92201,0,1,22,25107008,2008-12-10,0, ,340.38,15588.7,341606.48,
ADRESSENOGD.fid-705841fe_17da459ca88_5641,4009,50795,2007-07-24,,,,,,,10029438,90001,1,AT91701,17021005,10017843,,17,8012,,,,25520591,d,definitiv,2008-12-10,0, ,352.94000244,238.89,341996.53,H, ,Normal,Geblergasse 42,, ,,42,42,Geblergasse,236505633,10130072,10001378,,,,42,,42.0,2.0,1170,1421,1421,,POINT (48.21636441998088 16.33534837345902),1421004009,2.0,G  ,,,,,AT91701,0,1,17,25003274,2008-12-10,0, ,352.78,240.64,341994.18,
ADRESSENOGD.fid-705841fe_17da474b376_-380b,3019,96759,2019-05-29,,,,,,,10043501,90001,1,AT92201,22261094,10021982,,22,8012,,,,25597146,d,definitiv,2019-05-29,0, ,23.47999954,9289.67,340453.74,H, ,Normal,Steinspornweg 9,, ,,9,9,Steinspornweg,236518484,10468771,10004606,,,,9,,9.0,2.0,1220,4705,4705,,POINT (48.20242611558312 16.4571080374154),4705003019,1.0,G  ,,,,,AT92201,0,1,22,25038861,2008-12-10,0, ,72.02,9326.81,340384.3,
ADRESSENOGD.fid-705841fe_17da473f28d_-6396,3019,141972,2007-07-24,,,,,,,10042940,90001,1,AT91901,19101004,10019018,,19,8012,5,,5.0,25600894,d,definitiv,2008-12-10,10,Parz.,334.29998779,-2043.0,345540.39,I, ,Normal,Dr.-Schreber-Weg 5,, Parz. 5,Parz. 5,5,5,Dr.-Schreber-Weg,236471368,10381332,10000849,,,,5,,5.0,2.0,1190,881,4568,,POINT (48.24823068449293 16.30462239413285),4568003019,,K  ,,,,,AT91901,0,1,19,25007858,2021-10-29,0, ,334.3,-2046.26,345535.83,
ADRESSENOGD.fid--6deaaebc_17da472a163_-41be,15009,251580,2020-03-06,,F,F,,5.0,Gruppe,10027749,90001,1,AT91301,13025010,10015581,,13,8012,20,,20.0,25779959,i,in Bau,2020-03-06,10,Parz.,320.42001343,-3032.82,337987.88,I, ,Normal,Elisabethallee 42 Gruppe F Parz. 20,Gruppe F,Gruppe F Parz. 20,Parz. 20,42,42 Gruppe F Parz. 20,Elisabethallee,236388945,25779963,10001000,,,,42,,42.0,2.0,1130,1037,1037,,POINT (48.18030497858767 16.29135373470331),1037015009,2.0,G  ,,,,,AT91301,0,1,13,25133241,2021-10-29,0, ,319.75,-2954.64,337746.23,
ADRESSENOGD.fid--6deaaebc_17da467791b_-47af,11008,4940,2011-09-01,,,,,,,10027957,90001,1,AT90301,3104002,10012383,,3,8012,12,,12.0,25660100,d,definitiv,2011-09-01,2,/,298.51000977,5716.97,339845.75,I, ,Normal,Erdberger Lände 50/12,,/12,/12,50,50/12,Erdberger Lände,236587947,10060151,10001040,,,,50,,50.0,2.0,1030,1078,1078,,POINT (48.19699886325307 16.4090370740465),1078011008,2.0,G  ,205950.0,,,,AT90301,0,1,3,25133759,2008-12-10,0, ,296.46,5680.94,339941.02,
ADRESSENOGD.fid-705841fe_17da473f28d_-5523,2509,93603,2014-06-12,,,,,,,10046731,90001,1,AT91901,19103011,19014264,,19,8012,E,E,,25629707,d,definitiv,2008-12-10,6,Haus,318.75,-1800.96,345581.85,H, ,Normal,Zuckerkandlgasse 63 Haus E,, Haus E,Haus E,63,63 Haus E,Zuckerkandlgasse,236534174,10190229,10005372,,,,63,,63.0,2.0,1190,5482,5482,,POINT (48.24860438754821 16.30788124050998),5482002509,1.0,G  ,,,,,AT91901,0,1,19,25014375,2014-06-12,0, ,302.03,-1771.34,345617.18,
ADRESSENOGD.fid--6deaaebc_17da472a163_3d77,29009,40260,2007-07-24,,,,,,,10036125,90001,1,AT91401,14064004,10016416,,14,8012,1,,1.0,25572919,d,definitiv,2008-12-10,2,/,339.76000977,-3504.11,339620.82,H, ,Normal,Linzer Straße 218/1,,/1,/1,218,218/1,Linzer Straße,236610584,10114223,10002855,,,,218,,218.0,2.0,1140,2923,2923,,POINT (48.19498776028593 16.28500169630912),2923029009,2.0,G  ,209356.0,,,,AT91401,0,1,14,25114899,2008-12-10,0, ,338.62,-3508.08,339612.8,
ADRESSENOGD.fid--6deaaebc_17da467791b_40cc,3009,150482,2019-10-22,,2,,2.0,5.0,Gruppe,10035046,90001,1,AT91001,10150040,19012784,,10,8012,1,,1.0,25589246,d,definitiv,2019-10-22,10,Parz.,304.6499939,5218.66,336350.86,H, ,Normal,Laaer-Wald-Straße 20 Gruppe 2 Parz. 1,Gruppe 2,Gruppe 2 Parz. 1,Parz. 1,20,20 Gruppe 2 Parz. 1,Laaer-Wald-Straße,236594116,10447568,10002659,,,,20,,20.0,2.0,1100,2725,2725,,POINT (48.16557243495357 16.40229358247015),2725003009,2.0,G  ,,,,,AT91001,0,1,10,25087061,2008-12-10,0, ,304.65,5358.67,336421.9,
ADRESSENOGD.fid--6deaaebc_17da472a163_459,1009,118740,2007-07-24,,,,,,,10027253,90001,1,AT91401,14111016,10016649,,14,8012,,,,25613813,d,definitiv,2008-12-10,0, ,55.0,-5900.02,342332.99,H, ,Normal,Dostgasse 10,, ,,10,10,Dostgasse,236402920,10222895,10000878,,,,10,,10.0,2.0,1140,914,914,,POINT (48.21936003067736 16.25273480677069),914001009,2.0,G  ,,,,,AT91401,0,1,14,25008522,2008-12-10,0, ,55.2,-5893.96,342330.72,
ADRESSENOGD.fid-705841fe_17da473f28d_23ec,9509,135861,2013-08-22,,,,,,,10044130,90001,1,AT92101,21041033,10019663,/286,21,8012,285,,285.0,25516781,d,definitiv,2013-08-22,10,Parz.,17.45999908,8287.37,349005.68,H, ,Normal,Thayagasse 5A Parz. 285/286,, Parz. 285/286,Parz. 285/286,5A,5A Parz. 285/286,Thayagasse,236545788,10243591,10004769,,,,5A,A,5.0,2.0,1210,4870,4870,,POINT (48.27934842300212 16.44378545308712),4870009509,1.0,G  ,,,,,AT92101,0,1,21,25141072,2013-08-22,0, ,17.46,8201.99,348662.63,
ADRESSENOGD.fid--6deaaebc_17da472a163_31dc,1009,179709,2015-02-05,,,,,,,10033850,90001,1,AT91401,14112030,10016698,,14,8012,106,,106.0,25626477,d,definitiv,2015-02-05,10,Parz.,339.47000122,-7245.28,341235.5,I, ,Normal,Karl-von-Böhmerle-Gasse 1A Parz. 106,, Parz. 106,Parz. 106,1A,1A Parz. 106,Karl-von-Böhmerle-Gasse,236569450,10299821,10002329,,,,1A,A,1.0,2.0,1140,2388,2388,,POINT (48.20947554697749 16.23465072839655),2388001009,1.0,G  ,,,,,AT91401,0,1,14,25082510,2008-12-10,0, ,47.01,-7240.48,341275.07,
ADRESSENOGD.fid--6deaaebc_17da467791b_-472e,1009,130633,2007-07-24,,,,,,,10035211,90001,1,AT90301,3039001,10012127,,3,8012,,,,25615429,d,definitiv,2008-12-10,0, ,1.13999999,3703.09,338909.85,H, ,Normal,Landstraßer Gürtel 1,, ,,1,1,Landstraßer Gürtel,236584921,10236897,10002693,,,,1,,1.0,2.0,1030,2759,2759,,POINT (48.1885960763472 16.38193987215947),2759001009,1.0,G  ,,,,,AT90301,0,1,3,25008819,2008-12-10,0, ,0.75,3671.79,338904.7,
ADRESSENOGD.fid-705841fe_17da473f28d_5717,1009,237291,2019-06-26,,,,,,,10035016,90001,1,AT92101,21250034,19019004,,21,8012,,,,25735818,d,definitiv,2021-10-29,0, ,64.37999725,7183.74,346427.55,H, ,Normal,Georg-Schicht-Platz 6,, ,,6,6,Georg-Schicht-Platz,236647810,25743868,10007026,,,,6,,6.0,2.0,1210,9699,10326,,POINT (48.25617598879778 16.42887419297589),10326001009,,G  ,,,,,AT92101,0,1,21,25743841,2019-06-26,0, ,314.28,7164.76,346423.98,
ADRESSENOGD.fid--6deaaebc_17da472a163_7189,459,186519,2011-09-28,,,,,,,10043484,90001,1,AT91601,16082011,19015445,,16,8012,157,,157.0,25523986,d,definitiv,2011-09-27,10,Parz.,0.0,-2781.81,341165.76,I, ,Normal,Steinlegasse 23 Parz. 157,, Parz. 157,Parz. 157,23,23 Parz. 157,Steinlegasse,236444154,10465254,10004602,,,,23,,23.0,2.0,1160,4701,4701,,POINT (48.20888564541438 16.29470607169523),4701000459,1.0,G  ,,,,,AT91601,0,1,16,25696329,2011-09-28,0, ,0.0,-2762.31,341167.99,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-7434,1509,181140,2016-07-20,,,,,,,10045318,90001,1,AT91601,16082004,10017653,,16,8012,28,,28.0,25587660,d,definitiv,2016-06-21,10,Parz.,326.26998901,-2974.33,341059.59,H, ,Normal,Waidäckergasse 3 Parz. 28,, Parz. 28,Parz. 28,3,3 Parz. 28,Waidäckergasse,236611683,25751087,10005027,,,,3,,3.0,2.0,1160,5132,5132,,POINT (48.20792992970097 16.29211660810609),5132001509,,G  ,,,,,AT91601,0,1,16,25751084,2016-07-20,0, ,80.0,-2877.89,341043.32,
ADRESSENOGD.fid-705841fe_17da473f28d_172a,2009,109736,2007-07-24,,,,,,,10043713,90001,1,AT92101,21120010,10019980,,21,8012,,,,25526346,d,definitiv,2008-12-10,0, ,325.01000977,5433.91,349251.67,H, ,Normal,Strebersdorfer Straße 3,, ,,3,3,Strebersdorfer Straße,236538086,10211611,10004667,,,,3,,3.0,2.0,1210,4766,4766,,POINT (48.281590199101 16.40534350479577),4766002009,1.0,G  ,,,,,AT92101,0,1,21,25124960,2008-12-10,0, ,325.01,5443.26,349262.64,
ADRESSENOGD.fid--6deaaebc_17da472a163_1e9,1019,178398,2012-08-20,,,,,,,18828608,90001,1,AT91401,14080013,10016484,,14,8012,20,,20.0,25553613,d,definitiv,2008-12-10,10,Parz.,286.70999146,-3870.61,340772.14,I, ,Normal,Grüne Stube 6A Parz. 20,, Parz. 20,Parz. 20,6A,6A Parz. 20,Grüne Stube,236398062,10401946,10001597,,,,6A,A,6.0,2.0,1140,1645,1645,,POINT (48.20533954587403 16.28006061779204),1645001019,2.0,G  ,219333.0,,,,AT91401,0,1,14,25101269,2012-08-20,0, ,287.77,-3996.63,340725.26,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_10de,29509,88139,2007-07-24,,,,,,,10025857,90001,1,AT92301,23081004,10022714,,23,8012,21,,21.0,25598059,d,definitiv,2008-12-10,2,/,343.77999878,-2453.22,334611.02,H, ,Normal,Breitenfurter Straße 192/21,,/21,/21,192,192/21,Breitenfurter Straße,236647961,10182755,10000559,,,,192,,192.0,2.0,1230,575,575,,POINT (48.14993867213749 16.29916958378767),575029509,2.0,G  ,205013.0,,,,AT92301,0,1,23,25135169,2008-12-10,0, ,68.4,-2441.69,334612.73,
ADRESSENOGD.fid--6deaaebc_17da472a163_-2ce1,11018,34624,2011-03-16,,,,,,,18801525,90001,1,AT91301,13111011,10016043,,13,8012,,,,25626538,d,definitiv,2008-12-10,0, ,359.25,-5229.64,336509.63,H, ,Normal,Hermesstraße 44,, ,,44,44,Hermesstraße,236483255,10106152,10001879,,,,44,,44.0,2.0,1130,1933,1933,,POINT (48.16699536813431 16.26183209495517),1933011018,2.0,G  ,,,,,AT91301,0,1,13,25038687,2011-03-16,0, ,359.23,-5221.1,336503.15,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-5ddd,8009,63029,2007-07-24,,,,,,,10034343,90001,1,AT92001,20052002,10019288,,20,8012,,,,25524391,d,definitiv,2008-12-10,0, ,16.36000061,2481.03,343885.81,I, ,Normal,Klosterneuburger Straße 75,, ,,75,75,Klosterneuburger Straße,236458292,10148030,10002462,,,,75,,75.0,2.0,1200,2524,2524,,POINT (48.23335132533193 16.36552962266405),2524008009,1.0,G  ,,,,,AT92001,0,1,20,25057242,2008-12-10,0, ,277.86,2492.56,343880.85,
ADRESSENOGD.fid-705841fe_17da473f28d_141c,1029,150524,2007-07-24,,,,,,,10393623,90001,1,AT92101,21030054,10393619,,21,8012,76,,76.0,25588301,d,definitiv,2008-12-10,6,Haus,81.75,7830.71,349801.71,H, ,Normal,Draugasse 5(HAUS 76),, Haus 76,Haus 76,5,5(HAUS 76),Draugasse,236513163,10264224,10006904,,,,5,,5.0,2.0,1210,9565,9565,,POINT (48.28651278601918 16.43764701877932),9565001029,1.0,G  ,225155.0,,,,AT92101,0,1,21,25042054,2008-12-10,0, ,81.01,7920.25,349783.85,
ADRESSENOGD.fid--6deaaebc_17da467791b_4adc,17009,18374,2007-07-24,,,,,,,10044873,90001,1,AT91001,10107002,10013916,,10,8012,2,,2.0,25523727,d,definitiv,2008-12-10,2,/,80.20999908,2472.43,336571.26,I, ,Normal,Van-der-Nüll-Gasse 100-110/2,,/2,/2,100-110,100-110/2,Van-der-Nüll-Gasse,236600671,10082041,10004938,,110.0,110,100,,100.0,2.0,1100,5040,5040,,POINT (48.16756991807244 16.36537639270044),5040017009,2.0,G  ,212981.0,,,,AT91001,0,1,10,25089283,2008-12-10,1,-,77.07,2573.53,336529.32,
ADRESSENOGD.fid-705841fe_17da459ca88_c66,1009,303,2007-07-24,,,,,,,10024221,90001,1,AT90101,1015003,10011042,,1,8012,,,,25635131,d,definitiv,2008-12-10,0, ,334.6000061,2980.21,340640.54,H, ,Normal,Annagasse 12,, ,,12,12,Annagasse,236375237,10052554,10000194,,,,12,,12.0,2.0,1010,205,205,,POINT (48.20416404391073 16.37222857371524),205001009,2.0,G  ,,,,,AT90101,0,1,1,25119667,2008-12-10,0, ,335.0,2983.12,340643.97,
ADRESSENOGD.fid-705841fe_17da473f28d_-1048,1009,69226,2009-11-10,,,,,,,10024690,90001,1,AT92101,21012021,10019502,,21,8012,,,,25569242,d,definitiv,2009-11-10,0, ,355.67001343,6029.61,351718.88,H, ,Normal,Auckenthalergasse 1A,, ,,1A,1A,Auckenthalergasse,236447660,10158078,10000274,,,,1A,A,1.0,2.0,1210,285,285,,POINT (48.30377290242649 16.41340325043418),285001009,2.0,G  ,,,,,AT92101,0,1,21,25052068,2008-12-10,0, ,353.67,6034.7,351715.77,
ADRESSENOGD.fid--6deaaebc_17da472a163_7fe1,1009,49974,2007-07-24,,,,,,,10047197,90001,1,AT91601,16092021,10017718,,16,8012,,,,25642671,d,definitiv,2008-12-10,0, ,84.22000122,-2996.93,341693.23,H, ,Normal,Rolandweg 5,, ,,5,5,Rolandweg,236514919,10129003,10005571,,,,5,,5.0,2.0,1160,5703,5703,,POINT (48.21362823847758 16.29180768279841),5703001009,1.0,G  ,,,,,AT91601,0,1,16,25055101,2008-12-10,0, ,30.0,-2970.04,341700.49,
ADRESSENOGD.fid-705841fe_17da473f28d_7e3c,6009,73962,2015-03-18,,,,,,,10041511,90001,1,AT92201,22114006,10021336,Hoftrakt,22,8012,,,,25620445,d,definitiv,2015-03-18,0, ,312.26000977,6865.09,342919.67,H, ,Normal,Schiffmühlenstraße 85 Hoftrakt,, Hoftrakt,Hoftrakt,85,85 Hoftrakt,Schiffmühlenstraße,236415433,10164824,10004150,,,,85,,85.0,2.0,1220,4242,4242,,POINT (48.22463238201042 16.42452856560227),4242006009,1.0,G  ,211680.0,,,,AT92201,0,1,22,25070158,2008-12-10,0, ,311.88,6844.42,342900.24,
ADRESSENOGD.fid-705841fe_17da474b376_-8a9,3009,93639,2007-07-24,,,,,,,10037155,90001,1,AT92201,22130005,10021419,,22,8012,3,,3.0,25689362,d,definitiv,2008-12-10,2,/,56.15000153,8024.74,345485.02,I, ,Normal,Meißauergasse 2B/3,,/3,/3,2B,2B/3,Meißauergasse,236571525,10190280,10003093,,,,2B,B,2.0,2.0,1220,3165,3165,,POINT (48.24768997067022 16.44018273432205),3165003009,2.0,G  ,209813.0,,,,AT92201,0,1,22,25098218,2008-12-10,0, ,326.24,8044.97,345511.09,
ADRESSENOGD.fid--6deaaebc_17da472a163_-2b4a,4009,231736,2011-02-10,,,,,,,10031689,90001,1,AT91301,13090002,10015931,A-Gebäude,13,8012,,,,25714948,d,definitiv,2011-02-10,0, ,312.76000977,-4027.87,336781.63,I, ,Normal,Hermesstraße 2 A-Gebäude,, A-Gebäude,A-Gebäude,2,2 A-Gebäude,Hermesstraße,236493743,25714978,10001879,,,,2,,2.0,2.0,1130,1933,1933,,POINT (48.16945083763438 16.27798552439368),1933004009,2.0,G  ,,,,,AT91301,0,1,13,25069045,2008-12-10,0, ,11.68,-4197.46,336534.31,
ADRESSENOGD.fid-705841fe_17da473f28d_1924,1009,98655,2007-07-24,,,,,,,10035676,90001,1,AT92101,21060003,10019782,,21,8012,,,,25594002,d,definitiv,2008-12-10,0, ,3.16000009,7736.04,347182.83,H, ,Normal,Leopoldauer Platz 90,, ,,90,90,Leopoldauer Platz,236533363,10196954,10002783,,,,90,,90.0,1.0,1210,2849,2849,,POINT (48.26296205176678 16.43632528394486),2849001009,2.0,G  ,,,,,AT92101,0,1,21,25077322,2008-12-10,0, ,4.97,7735.09,347186.25,
ADRESSENOGD.fid--6deaaebc_17da467791b_bd4,1009,16321,2007-07-24,,,,,,,10041930,90001,1,AT91001,10025003,10013500,,10,8012,,,,25588108,d,definitiv,2008-12-10,0, ,344.92001343,4187.14,337272.42,I, ,Normal,Schrankenberggasse 2,, ,,2,2,Schrankenberggasse,236442860,10078008,10004252,,,,2,,2.0,2.0,1100,4348,4348,,POINT (48.17386746684402 16.38843502255604),4348001009,2.0,G  ,,,,,AT91001,0,1,10,25044082,2008-12-10,0, ,72.73,4195.25,337263.61,
ADRESSENOGD.fid--6deaaebc_17da467791b_3f1b,4009,16482,2007-07-24,,,,,,,10035004,90001,1,AT91001,10233001,10014445,,10,8012,3,,3.0,25596117,d,definitiv,2008-12-10,2,/,350.07998657,3995.44,336925.52,I, ,Normal,Laaer-Berg-Straße 37/3,,/3,/3,37,37/3,Laaer-Berg-Straße,236598234,10078331,10002658,,,,37,,37.0,2.0,1100,2724,2724,,POINT (48.17074884433656 16.38585451457117),2724004009,1.0,G  ,208915.0,,,,AT91001,0,1,10,25057188,2008-12-10,0, ,298.9,3880.91,336836.32,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_410,2009,88087,2007-07-24,,,,,,,10038733,90001,1,AT92301,23080003,10022706,,23,8012,,,,25581378,d,definitiv,2008-12-10,0, ,316.73001099,-2148.01,335454.04,H, ,Normal,Parttartgasse 9,, ,,9,9,Parttartgasse,236622468,10182678,10003501,,,,9,,9.0,2.0,1230,3580,3580,,POINT (48.15752145335511 16.3032665195467),3580002009,1.0,G  ,,,,,AT92301,0,1,23,25139944,2008-12-10,0, ,317.47,-2147.62,335445.83,
ADRESSENOGD.fid--6deaaebc_17da467791b_301e,17009,249157,2019-12-02,,,,,,,10035450,90001,1,AT91001,10047003,10013630,,10,8012,,,,25770944,g,geplant,2019-12-02,0, ,73.80000305,3000.88,337262.04,H, ,Normal,Laxenburger Straße 62,, ,,62,62,Laxenburger Straße,236561159,25770948,10002736,,,,62,,62.0,2.0,1100,2802,2802,,POINT (48.1737802544931 16.37248514142328),2802017009,2.0,G  ,,,,,AT91001,0,1,10,25100821,2008-12-10,0, ,73.8,2999.4,337255.91,
ADRESSENOGD.fid-705841fe_17da473f28d_-1aa2,5009,68694,2007-07-24,,,,,,,10030237,90001,1,AT92101,21090018,10019880,,21,8012,,,,25544202,d,definitiv,2008-12-10,0, ,356.48999023,6758.25,349222.56,H, ,Normal,Großbauerstraße 87,, ,,87,87,Großbauerstraße,236430666,10157067,10001576,,,,87,,87.0,2.0,1210,1623,1623,,POINT (48.28131628646584 16.42318679633623),1623005009,1.0,G  ,,,,,AT92101,0,1,21,25001757,2008-12-10,0, ,356.59,6756.17,349209.16,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-3b21,1009,183342,2007-07-24,,,,,,,10051266,90001,1,AT92301,23181039,10023237,,23,8012,18,,18.0,25575075,d,definitiv,2008-12-10,2,/,68.54000092,1015.28,333790.29,I, ,Normal,Laziusstraße 4/18,,/18,/18,4,4/18,Laziusstraße,236427662,10305066,10007234,,,,4,,4.0,2.0,1230,9938,9938,,POINT (48.14256312575749 16.3457820634954),9938001009,2.0,G  ,214482.0,,,,AT92301,0,1,23,25086478,2008-12-10,0, ,69.54,1060.85,333815.78,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-215b,2009,88280,2007-07-24,,,,,,,10033046,90001,1,AT92301,23083012,10022734,,23,8012,,,,25609530,d,definitiv,2008-12-10,0, ,276.17001343,-1412.34,335446.71,H, ,Normal,Jettmargasse 12,, ,,12,12,Jettmargasse,236523043,10182975,10002147,,,,12,,12.0,2.0,1230,2204,2204,,POINT (48.15745793459151 16.31315482044759),2204002009,2.0,G  ,,,,,AT92301,0,1,23,25077086,2008-12-10,0, ,275.28,-1405.84,335445.83,
ADRESSENOGD.fid-705841fe_17da459ca88_5f50,16009,52041,2007-07-24,,,,,,,10045540,90001,1,AT91701,17035001,10017951,,17,8012,2,,2.0,25552377,d,definitiv,2008-12-10,2,/,68.87999725,-697.73,342775.51,H, ,Normal,Wattgasse 96-98/2,,/2,/2,96-98,96-98/2,Wattgasse,236579146,10131806,10005079,,98.0,98,96,,96.0,2.0,1170,5184,5184,,POINT (48.2233691674163 16.32274285068564),5184016009,2.0,G  ,213215.0,,,,AT91701,0,1,17,25042710,2008-12-10,1,-,69.85,-710.78,342766.57,
ADRESSENOGD.fid--6deaaebc_17da467791b_-33ba,25009,9360,2007-07-24,,,,,,,10045923,90001,1,AT90501,5018002,10012602,,5,8012,1,,1.0,25683624,d,definitiv,2008-12-10,2,/,42.97000122,2246.64,338612.62,H, ,Normal,Wiedner Hauptstraße 106/1,,/1,/1,106,106/1,Wiedner Hauptstraße,236497607,10066995,10005172,,,,106,,106.0,2.0,1050,5279,5279,,POINT (48.18592914848828 16.36235027448603),5279025009,2.0,G  ,213428.0,,,,AT90501,0,1,5,25115807,2008-12-10,0, ,59.36,2267.48,338602.89,
ADRESSENOGD.fid--6deaaebc_17da472a163_6069,2009,134623,2019-12-05,,,,,,,10047285,90001,1,AT91501,15073003,10017254,,15,8012,10,,10.0,25614094,d,definitiv,2017-02-10,10,Parz.,347.0,-740.21,340515.55,H, ,Normal,KLG Zukunft Block 1 Parz. 10,, Parz. 10,Parz. 10,1,1 Parz. 10,KLG Zukunft Block,236616149,10241885,65088124,,,,1,,1.0,,1150,90139,5762,,POINT (48.20304479484467 16.32217661120767),5762002009,1.0,TB ,,,,,AT91501,0,1,15,25088782,2019-12-05,0, ,352.38,-734.71,340473.65,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-37b7,4009,86297,2007-07-24,,,,,,,10040288,90001,1,AT92301,23150008,10023079,,23,8012,,,,25643331,d,definitiv,2008-12-10,0, ,79.05000305,-5270.29,335208.54,H, ,Normal,Rielgasse 60,, ,,60,60,Rielgasse,236439767,10180311,10003867,,,,60,,60.0,2.0,1230,3949,3949,,POINT (48.15529393847362 16.26130263077668),3949004009,2.0,G  ,,,,,AT92301,0,1,23,25040425,2008-12-10,0, ,80.34,-5276.78,335206.53,
